dataset,sequence,scenario,difficulty,link_index,download_url,http_status,final_url,content_type,content_length_bytes,requires_auth,access_status,error,directly_comparable_to_oda
Multi-LiDAR Multi-UAV,HolybroStnd01,structured indoor up/down,Easy,1,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/Eestkh_FCE1Eumck5vWpjvMBzGmsm0fHyqMxyjStKbeiTA?e=ak1HrU,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQVBVYkErazJudWU1TzhXOUkyQ21aa2JnZDhHMG9FeDdBei9IQzZWK1RucU5Qb05ESURWUUhhUlVhZ2I0MDFnZGUwZWIydVNFTEVPMktvY0Z6RzliWHV5dVNGa0FZS1lpaFhNd09HK2RueDM4SXRITTJQNVhQSFBLUk9BUW1EYnpnd0FBQUJpdmkvOEVJei9aMVZCSyt2cDFhVUhCb2NCbERZMHF2cjg9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1QVWJBK2sybnVlNU84VzlJMkNtWmtiZ2Q4RzBvRXg3QXovSEM2VitUbnFOUG9ORElEVlFIYVJVYWdiNDAxZ2Rldz09IiwieSI6IkFBQUFNRWViMnVTRUxFTzJLb2NGekc5Ylh1eXVTRmtBWUtZaWhYTXdPRytkbngzOEl0SE0yUDVYUEhQS1JPQVFtRGJ6Z3c9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=9410DF49D6D5EE7186918375DB7D75F832573887088648A7%2DC67E7DDBE4A0C81F188FB915BAAAB96A905E96A8A1D7BE33DAE5F1BAA4750FA8&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHIyUXZqJTJGVk5idEJ2Q255R0xNSGliRHRvOEczMWtVRGY4JTJGTVolMkJ0dTBOM21LUTN2cnpYTEo1WUlsb1NCOTZrOCUyQnMlMkJVdXlRRkZCempNOUs0TSUyRkJzNTVHSkRmRzNNdkJBUm9BcUMzVHpReE9oVHlJR3RHRHdKNTBvQlU1UXhBdTFIUFJ4bDF3NVM1OERyb2pPbHhnVyUyRmp4ZmdmcGl0MFFtVnFDU1ZUTHlmWnVRelNNbXplJTJGNVVLQkhDWkN6dEJCNmo1SCUyQjY3MVVTOVolMkZxZFh4b0VXV2Vrb3dacEhXSGRkMHlIRXc5a1djZWpnV2ZlN1JRODU1ZHdZZkpsUFRBS0FEV1FyOVRDVno2dWFyRFJ1YmhCVDVPMWg5TVA2Y2lKcmVFMnFiJTJCTkFxNjdXTWNPRnhjNmg0NUoyT1hNV1czOFgyWmVBTFpCUHdxMiUyQllDTUhQT2RNcWI4Mmg5YnhHamclM0QlM0Q&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c3d01fa2%2D30fb%2D0000%2Df420%2Deac6df7d8dd2,text/html; charset=utf-8,56871,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,HolybroStnd02,structured indoor square,Easy,2,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/EbKFAGC0SxpDm1YrlWP02swBq8ZFH82vaQIw_I08cv3oCw?e=fSWUQK,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUJVeDBkRlgrLzNlcDNDaCtIVUZoaWZudUlLUUxaNzFoN2hUNzRqSkJzQ08vMitOUHRsRGdBNjdwUm9vUGpDNExpS29VRFFIMkJCdk40UElHUlZNTmNNclpFWmRFb3pWbXZEUjc1L0lwQ0lFTmdQODlQdjdUVUZKckFCSUU3QzNqd0FBQUJpNFZQSTZFTnZIRTg2Y3F1Z1Q3SVVEdENQd1FDQmlqdGM9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1CVXgwZEZYKy8zZXAzQ2grSFVGaGlmbnVJS1FMWjcxaDdoVDc0akpCc0NPLzIrTlB0bERnQTY3cFJvb1BqQzRMZz09IiwieSI6IkFBQUFNQ0tvVURRSDJCQnZONFBJR1JWTU5jTXJaRVpkRW96Vm12RFI3NS9JcENJRU5nUDg5UHY3VFVGSnJBQklFN0Mzanc9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=476C98BB7F83EB462C399AB5DF7A5906F21EC432AB975EF8%2DB77FD0A90E447CF4B4528A0E6688EEFFADAE36A88662070DEB13DFE0E26D8FDD&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aGhjSTdmOE13ZUZOcTFiNzRmWm9YMlF3bjRlemMlMkJUMVclMkZXSU1EcVQxUE9TaWJkVGduJTJCVndmNVRsbW9lUDdDd1IzUTA4QXlJSEFuZnl2T1hxRWVPYUFVSXhoMkVRQyUyQnRmZGhBcVh0NHJNZkpmMnNBYmxWYlNFTU5zcjVMMHl3M1FQeDE0SHpPNFN3cyUyQjJXYXQ5eDZDSDMwWHVCWUJZdSUyQktnSlNSZDJ5anJUcG1wazliaTVmMEF2N2VOM3IzalRpRGhXbmJzRThwZnlEMzVLdlBUY2k3UGNEZXJ6ZERqdXdkJTJGNGFrckx4d1FwT0FFTzg2VGFzZTRCaiUyRkNrbjJoY0t2b0VadWxlS1NZSG52VkFFNDhxJTJGTW5XeDhONnNqOFNPRUREbGNLQXdoY1MlMkJMTnFoMWxBSnhOdTFDZ0tvZ1BVb29EZjRlMXdXRE1DNSUyQjgzZ0NlbHlQaGY0cEVFbmV3JTNEJTNE&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c4d01fa2%2D40ab%2D0000%2Df420%2Deb71fbadca7d,text/html; charset=utf-8,56913,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,HolybroStnd03,structured indoor circle,Easy,3,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/ESQY1hfKRRFErlK3j9AqzWQBOfOoZg11m6a6iBGBJt7LTA?e=KwHuIL,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUR1SEFKbUZqODN3WjhreG9yczd3VE1Kd2dQSC8waUQrbzNMUk1qUGxUUDN1ZE14dmlXYlhBcDdsby85NkxlbktCOElsZnZ3QnFTL1NDbVdxVytjWDA4OXk0N3pkR2F1KytzbjBjSUtpWFlyWFFhTlRrS1J5ejh3azQydnJUVjZPd0FBQUJnTjBkUXVjN2ZZUHJqeFBNWVRBVGhDSE9Cc2NkNnpmY009In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1EdUhBSm1Gajgzd1o4a3hvcnM3d1RNSndnUEgvMGlEK28zTFJNalBsVFAzdWRNeHZpV2JYQXA3bG8vOTZMZW5LQT09IiwieSI6IkFBQUFNQjhJbGZ2d0JxUy9TQ21XcVcrY1gwODl5NDd6ZEdhdSsrc24wY0lLaVhZclhRYU5Ua0tSeXo4d2s0MnZyVFY2T3c9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=14C402E91C8BEE107A9A6CE01124E31953C2772F5724DC47%2DC73C2F2341F04B109867AF52C102636BBE88983EE3B23F0BA16E3EE205133CF5&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aG5TeUhwaXkyJTJCWk1oN2IzMDQ2d1Byd21VVmlpc2lIUHZWT2Rlc25kSzhUWXBsZ3lJaFlSQmpaWjEybGFuSmhScFlleENiRG0lMkZTMW9FTG5FekJHMDNlMzdLTzRCc3hQWDQxVkhNMzB1SVliWmV3eDNnVlg3eUFLQ3Q0Z0NaYnQlMkZpYW9Kc21IakNVZVA1SklNNWlDUkJJSkd1WTFqJTJCczE3NGFvYXI2WlgyeHJneTMlMkJLb00lMkYxUWxoJTJCUm9RcUlMc2FXeiUyRm55STR6dWNrTWdXeGp4WGpZMHJuJTJGeXAlMkZxUzdIenloVDJTdjRGayUyRkJ3YVBiVkhJREpMd2FtUXplJTJGT0E1VUdEJTJCTzNFJTJCUEVoMUVEbktIMEpOVWY3S1BEM0k3dzZhNkZuMmt1RGZBcWRRZTRIalVxM1dkWFVnWXRodkZjOFRpWll0OTJoeXMxelpVRDg2Zm42UEF5bVpUTWIxaEl3JTNEJTNE&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c5d01fa2%2D604d%2D0000%2Df420%2De7e64f8e8103,text/html; charset=utf-8,56965,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,HolybroStnd04,structured indoor spiral,Easy,4,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/EeNmW810305An_xfpxIcaScB35ksl6ZD_ikM45H2t8IA-Q?e=FwzcMq,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUZJVnY2RGZSdC9ndjJjcWVPVHJlQ25XbVpkSnZiQnNESWg4V3lqcTM1YzNxYUU1b2pmMWk2MHlpTm5rZVc5a2VQVXhtSzRWcE9nMjN3RDJySXZEVlV4MXNoclJmV2dLa1dMZzV1RlhmWlBaN21uR3NiQ2JKUmJOVFJUVkgzYzlCd0FBQUJqRjVUdEFINVVYOGRHV1RGZlBXUDJ2enZnWVhONXdXWEE9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1GSVZ2NkRmUnQvZ3YyY3FlT1RyZUNuV21aZEp2YkJzREloOFd5anEzNWMzcWFFNW9qZjFpNjB5aU5ua2VXOWtlQT09IiwieSI6IkFBQUFNUFV4bUs0VnBPZzIzd0Qyckl2RFZVeDFzaHJSZldnS2tXTGc1dUZYZlpQWjdtbkdzYkNiSlJiTlRSVFZIM2M5Qnc9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=8DE179886DFBAB7B6E372B2CE5519DB08CC4CE350813170C%2D399B6367DED0C437225EA094E5BA1E7C766F26EBCB60911999C0E08F38FA0785&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHJaUkpVZ1JyTlpGdGQ0bnQzT0JkVzdBSUtzeTc4cm4lMkI3Y00lMkJXdGhCQSUyRlBNUXM5THBpa3JScGRZdkUyek4ybjJFOVJlYlVOekZzbDVjbzY3T1U2ZjdkaEMyTFdUaWhCdTVSJTJGaGpUJTJCY1EwUno4UmdNazhqNTBHaXdkRFVLbXo2YjZhUUJjSlF0NzRvUiUyRmdVVVMwZ2psdSUyRk1YdlhGYXZSWHNPWiUyRlZidG0zcFJMVjVmOUNtbXdwTDRzYSUyRmNlMFRTM3RYbURYMzYwbUphJTJGWTZWUWtSSVc1ZnRJRVRJUFdBM2p2V2t3Nm9uR2c5cklvUEFXZzFPJTJGZkNsZU1DY2hKM0xiM1dFWmxnUXVEVjNmcWVvJTJCbVB0a3EwbEUxTXVIeU5jcFFtbXJoMzBSa2wlMkZoU0lhd1QlMkJHWkNadm1kclUzcTB2YlcxJTJGUkglMkZZOGlzQ29SZE41ZUpaS2VjRnBmTEdSQmMlM0Q&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c6d01fa2%2D2001%2D0000%2Df420%2De7c945f6480c,text/html; charset=utf-8,56947,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,Holybro01,unstructured indoor,Easy,5,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/Ebg1cKI98T9OmxKXVxaeOjEBIo4pavaiK59sDoVa1qpHUg?e=Chv0ox,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUdUTXQ5ZEtvd0xoMGZnSHFMYWJRdnpsUzBFanBITVFMQ2txdVhENlRrOWIvVWgxcG96eVg5c3dBUGNoMU8xb0ZhcUN1Yy9FZ0J0QklSTkppZXg1blo0U3ZCWi9WM1o3YkpzdGVmVXg5YldmRVdaZkt1cVk3THJ3MDE3aWxxMWVrd0FBQUJpMk9PbzdKOTB5ZkUvOGQ0SnJEMGV1OW9heGJkTkRLY289In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1HVE10OWRLb3dMaDBmZ0hxTGFiUXZ6bFMwRWpwSE1RTENrcXVYRDZUazliL1VoMXBvenlYOXN3QVBjaDFPMW9GUT09IiwieSI6IkFBQUFNS3FDdWMvRWdCdEJJUk5KaWV4NW5aNFN2QlovVjNaN2JKc3RlZlV4OWJXZkVXWmZLdXFZN0xydzAxN2lscTFla3c9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=30E3E0523355FE05260F6E159778D2DD0C884CC8399701C8%2D8F9D2FAED7AE1D4BAF395B2F19D406F5A0D0E6D6551584B9BEDCDD0C0211FDAF&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHIzNFNFbDR0R3BJb3JSVjdCY3g1WUJkZEJWNVVvQmFUJTJCU29hOEdMWHY0ckZPMTF5Um5zakpmamVrJTJCRUxoM2VicmZaRmxsQmFhYkhST2V4UzlmSmlRNm1McFI4U2hGR1NLUGMxZ0pjdXE4UHR5a1E0WllUSnhMbExQRSUyQlRmVW1kS2pTQU5IM1puRlJhMFJkN2NIaTgxeno1RzhvMUpUUzZiUGZGZjVkNjdhYzFIQmlMQklKa3klMkZ6dmlVbDNsMCUyQnV1OWs2RFZkUmV6eTIlMkIwV2Z1ZUNMSFE4cSUyQk0xclE5QmI4bVlSS3JiOCUyQk1wSFoyWFdHV3pSdFRDY2dDRVRmRGJWeWxQWktlQmtQUUprJTJCYnRMZnpIMkdha1RZMkw4WjBoejN5OUJrZ1dneHEycGZ4T29TaEtUeWt4djZ5bkpWQ0xZUzc1SHREeVJiNktPRm9JNmhYaFpNUEl1TGRtRGclM0QlM0Q&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c6d01fa2%2Db0b1%2D0000%2Df420%2Deb8a6efb84a2,text/html; charset=utf-8,56843,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,Holybro02,unstructured indoor,Easy,6,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/Ecp__NycYe5KsxgErUAHZiQB7sYQk3BObs_RF0wTD5msNw?e=MFG1vg,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUs1TFNia0N6NUpzdzFxcmp3RXhOS05RTXRJc2FWT2VVVHhzejV3ME52K3lFU29NZEZvSjhwakRRcHJTUzBnMUJoRDk5NzRoQ2hMQm00UUp4bXVKUW5FRng2MSt3cGE4OXAxWFpEM0ZnTjlXUzljZkd1NkcvaDdhTnpvMTlxQU9vQUFBQUJpRGNpc25vdFpmenl4TGJQL3BEeDY2SWl5ZUxOL3hWeHM9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1LNUxTYmtDejVKc3cxcXJqd0V4TktOUU10SXNhVk9lVVR4c3o1dzBOdit5RVNvTWRGb0o4cGpEUXByU1MwZzFCZz09IiwieSI6IkFBQUFNQkQ5OTc0aENoTEJtNFFKeG11SlFuRUZ4NjErd3BhODlwMVhaRDNGZ045V1M5Y2ZHdTZHL2g3YU56bzE5cUFPb0E9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=F00CDDFDBFC580F22CE14D73D5F83AC6A3A3AB7EB557FA29%2D5F20708F8F05258B4365BFB341BA783DB6365B9B852E02E9344D4F919D12BE83&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHZDNnhOZGRuaWRGaFpkUmtHOUlNRDhFMmlKQUw1MmRINzFYT250bmxzUVFZU1BnRW9QbmJQVWRpYkpLbiUyRiUyRmthMVl0WTFydW5zTVEyVyUyRlc5QTNiUiUyQmF4WWZpQUxMdU9MUUIxJTJCV1MySzJqcHhHbnB4RENFRHRRbU5xaDRicVpqYXQ5aVZ0amhZcFF5aTRQcXpQWGRwN0ZVTVp2MDJZVWt0VXVwdnAzbiUyQmFHQnowQm84YyUyQjd4bnh0SmdodUNOdmc4UVpMdUQ4THRTczklMkJZTThJeXpUQ3NlenlNbHRQWWJ0TVVKdzRxU25xaVdjdTdBWEd5dTBOVUE4MGtvZkoyMHZjQSUyRlFLMHNHMUV5S0tOYWJ1RmFLUyUyQktJeE5QQ1V1MXR2ZnZ3eHVzVjl4VTVzTG1KaklhR1JWJTJCUndkQkZyaVZQYmduY1lpekRHZlJFZU5KZVAlMkJORkJHR3ZZJTJCTzY&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c7d01fa2%2D1044%2D0000%2Df420%2Deaf2d1ee6bfe,text/html; charset=utf-8,56756,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
Multi-LiDAR Multi-UAV,Holybro03,unstructured indoor,Easy,7,https://utufi.sharepoint.com/:u:/s/msteams_0ed7e9/Eb0VfQF5OAdPsxKvHICLudYBuqVUB4cjPYbyVhsYEosdkA?e=WEggar,200,https://login.microsoftonline.com:443/e7889bbd-7cd8-4eee-9d07-18d05f9f48c1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&ear%5Fjwe%5Fcrypto=eyJhbGciOiJFQ0RILUVTIiwiZW5jIjoiQTI1NkdDTSIsImFwdiI6IkFBQUFDVVZoY2tOc2FXVnVkR2dBQUFCRlEwc3pNQUFBQUwzMXpCVi9McTIvUkRYMlpCSGllYVUwNXFWWVAzbTBuOUlQV0lNaXEwN3B4WWhCTitMa1pDZnNIbHNNcnRUaTRjSkRtcFVMaE5BeUJZeXpqMTJHUjRuYkl2L2p1TUxndDdDK05zUXNmSWIvS0xEUk80YWhEWlR1R1k5NWVFdklyQUFBQUJnL0VDV1pnV09qQ1QyUkduY0NJTDVJa0NkYThuZ2lNYzg9In0%3D&ear%5Fjwk=eyJhbGciOiJFQ0RILUVTIiwiY3J2IjoiUC0zODQiLCJ4IjoiQUFBQU1MMzF6QlYvTHEyL1JEWDJaQkhpZWFVMDVxVllQM20wbjlJUFdJTWlxMDdweFloQk4rTGtaQ2ZzSGxzTXJ0VGk0UT09IiwieSI6IkFBQUFNTUpEbXBVTGhOQXlCWXl6ajEyR1I0bmJJdi9qdU1MZ3Q3QytOc1FzZkliL0tMRFJPNGFoRFpUdUdZOTVlRXZJckE9PSIsImt0eSI6IkVDIn0%3D&spa%5Fclient%5Fid=08e18876%2D6177%2D487e%2Db8b5%2Dcf950c1e598c&client%5Finfo=1&response%5Ftype=code%20id%5Ftoken%20spa%5Frt&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=25C90B0A1EAF8860D95EAB1554E1DDDB792E4B5FC04B8E3A%2D04AD761E8BD58628385743F32526EE515DED8DCF234762131BADEBA38339297D&redirect%5Furi=https%3A%2F%2Futufi%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0wJjMyPUFBTU9hZ0FBQUJRNzI4MlFkU1lLamZBU0pYSiUyRmI4aVo4VzV2aHZWeHRiN2pEeXhBbnY3YmN1WFhITTNlaHFXbXdURkpSZEZCNGklMkJPUGc2clAyVWFWeHpOZXBpMTZKN3ZjU0M2c052YWw1QjNlWkRmMzJyNXl1cTJzJTJGMlFFSDMxQWFaJTJCdXd5ZUxoTmgwTzUxSFB1QkhEdkFCbmJ5ZiUyRlZPZyUyRkp4OXhtbUduSGF0Q2xMT1pzTjJkNHVKVXJLTUhROU55JTJGcFhpdUp3ak9yNGRxWU5ReTh3T1h0eGxWN0loU2t3aHBFZDBqZWZNa0JJWmNjcXhRTnhYd2drT3RCZVZDem5oVjllSjlYYkVZamFnNkRDeVYwUlJOZGd3cm1HYzd1NmNueEJBUGhrOHpZS3h3aGlrcHhTTDdZdjUzOTdQeHJsYWFkTFBQbjFEUmNodTh3eXRRV2pYUUNFWmdpb05TZDJGRW1TMkZHUXE2OW96bUNxVGMxQ0FEQzdvdm5nZ3VxeGclM0QlM0Q&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=c7d01fa2%2D90f1%2D0000%2Df420%2De7154acc7101,text/html; charset=utf-8,56868,1,login_required,,"partial: UAV sensing/tracking, not ODA-style obstacle-avoidance benchmark"
